Unnamed: 0,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,revenue_per_conversion,population
2156,Geo20,2024-01-26,1689089.8200000003,380317.52,0.0,2940687.2,1969481.91,12385.627760000005,3666.729187,0.0,22916.306160000007,15346.02949,390754.9800000001,0.5326505,0.02409661034,561594.6
3872,Geo30,2024-01-26,673350.4800000001,0.0,0.0,423934.3900000001,0.0,4937.492725000002,0.0,0.0,3303.6529570000007,0.0,0.0,0.030282319,0.02436997838,270937.94
752,Geo12,2024-01-26,2554475.7700000005,0.0,0.0,1843847.6100000003,258741.56000000003,18731.263430000003,0.0,0.0,14368.8105,2016.091473,0.0,0.27622077,0.02416314582,560989.75
1532,Geo17,2024-01-26,3379993.4300000006,459877.44000000006,0.0,3428169.5800000005,439468.37000000005,24784.555840000005,4433.784850000001,0.0,26715.178600000003,3424.2987900000003,0.0,0.0,0.0242064977,777539.94
5276,Geo39,2024-01-26,2120735.5400000005,0.0,0.0,3292351.9200000004,0.0,15550.766330000002,0.0,0.0,25656.771030000004,0.0,0.0,0.0,0.02427771104,798939.1
1376,Geo16,2024-01-26,1061076.83,0.0,0.0,1111303.9300000002,0.0,7780.582414000001,0.0,0.0,8660.214420000002,0.0,0.0,1.8848106,0.02422701325,376367.94
128,Geo0,2024-01-26,241015.06000000003,102928.65000000002,0.0,391586.25000000006,26766.410000000003,1767.2967180000005,992.3589335,0.0,3051.569180000001,208.56149270000003,0.0,1.0423979,0.02429099442,136670.94
596,Geo11,2024-01-26,3822148.000000001,1328940.58,0.0,2979847.6400000006,0.0,28026.752050000003,12812.62345,0.0,23221.479050000005,0.0,0.0,0.9823313,0.02420042108,659730.0
3248,Geo27,2024-01-26,1606610.1700000004,44385.22000000001,1300566.08,2745079.8100000005,1726355.4000000004,11780.827410000002,427.9282007000001,9664.40794,21391.969940000003,13451.608720000002,0.0,0.48533595,0.02408376135,559967.9
1844,Geo19,2024-01-26,707630.9900000001,350674.94000000006,0.0,252218.45000000004,0.0,5188.862360000001,3380.938440000001,0.0,1965.4982270000005,0.0,180067.36000000002,0.50225437,0.0240177861,426056.94
4028,Geo31,2024-01-26,1586610.08,2020205.1100000003,0.0,3634300.340000001,722249.0000000001,11634.172990000005,19477.264730000006,0.0,28321.524990000005,5627.700320000001,759129.8,0.17716241,0.02409915497,873369.7
4184,Geo32,2024-01-26,2817318.0200000005,1087855.34,0.0,1820057.8000000005,0.0,20658.613140000005,10488.26548,0.0,14183.420350000002,0.0,0.0,1.3212935,0.0240100542,714763.8
3716,Geo3,2024-01-26,949731.4200000002,106162.98,52279.26000000001,662802.9100000001,0.0,6964.1174900000005,1023.5419040000002,388.4832292,5165.11732,0.0,0.0,0.24509767,0.02416575579,229277.33
440,Geo10,2024-01-26,827391.9500000002,0.0,0.0,1459580.65,0.0,6067.036316000001,0.0,0.0,11374.27951,0.0,0.0,0.4577961,0.02425501749,994048.94
6056,Geo8,2024-01-26,691115.7000000001,0.0,0.0,1357281.2000000002,0.0,5067.759994000001,0.0,0.0,10577.075850000005,0.0,558702.9800000001,0.8390509,0.02431817465,301630.44
284,Geo1,2024-01-26,417615.77,145786.85,0.0,520689.62000000005,0.0,3062.26074,1405.5647980000003,0.0,4057.651147000001,0.0,0.0,1.0529433,0.02423908058,199816.9
2624,Geo23,2024-01-26,1248888.1900000002,0.0,0.0,0.0,0.0,9157.751416000005,0.0,0.0,0.0,0.0,0.0,0.0,0.02431948266,981570.9
3092,Geo26,2024-01-26,374161.04,0.0,0.0,598086.0600000002,0.0,2743.6193400000006,0.0,0.0,4660.789320000001,0.0,0.0,0.10326666,0.02429978386,271370.62
5744,Geo6,2024-01-26,881315.6000000002,0.0,0.0,1357655.0900000003,69709.31000000001,6462.4430200000015,0.0,0.0,10579.98953,543.1687580000001,400856.06000000006,1.438425,0.02398455466,218910.16
4964,Geo37,2024-01-26,807223.6700000002,0.0,66643.17000000001,907902.9300000002,0.0,5919.147454000001,0.0,495.2203784000001,7075.142976,0.0,0.0,0.96988386,0.02415989818,327985.06
5588,Geo5,2024-01-26,528567.93,249050.67000000004,0.0,345595.36000000004,317281.36000000004,3875.842355,2401.155218000001,0.0,2693.1696000000006,2472.228198,81624.18000000001,0.0,0.0244470215,337573.44
1688,Geo18,2024-01-26,854088.1800000002,57024.880000000005,1039673.14,3541486.0800000005,483149.37000000005,6262.792173000001,549.7900958000001,7725.732630000001,27598.236600000004,3764.65727,1203988.7200000002,0.36484,0.02416060966,602324.5
2157,Geo20,2024-02-02,0.0,0.0,0.0,148626.72000000003,169554.88000000003,0.0,0.0,0.0,1158.2243420000002,1321.15665,0.0,0.0,0.02420733502,561594.6
4653,Geo35,2024-02-02,1966819.91,0.0,0.0,1487866.8200000003,1409838.7600000002,14422.146090000004,0.0,0.0,11594.708840000005,10985.33953,0.0,0.0,0.02414563349,742166.56
6213,Geo9,2024-02-02,1176311.1800000002,0.0,0.0,2661402.26,0.0,8625.564134000002,0.0,0.0,20739.884000000005,0.0,0.0,0.5598321,0.0244283149,513695.22
4497,Geo34,2024-02-02,0.0,1483141.7700000005,0.0,2023756.46,1784407.5700000003,0.0,14299.312940000002,0.0,15770.81088,13903.946650000002,0.0,0.0,0.02414372653,607054.44
4341,Geo33,2024-02-02,66230.56000000001,0.0,0.0,1712998.2100000002,713800.7800000001,485.6503795000001,0.0,0.0,13349.121720000005,5561.872690000001,0.0,0.13352174,0.0240920438,586798.4
4185,Geo32,2024-02-02,762888.0600000002,1318216.35,0.0,2879654.8000000003,387815.8900000001,5594.047437,12709.228950000002,0.0,22440.690250000003,3021.8270170000005,0.0,0.0,0.02420274912,714763.8
909,Geo13,2024-02-02,0.0,0.0,0.0,954441.9500000002,378189.13000000006,0.0,0.0,0.0,7437.813856000001,2946.8162130000005,151145.94000000003,0.0,0.02437934741,444255.62
1533,Geo17,2024-02-02,2739909.4800000004,1334413.41,0.0,1857258.0400000005,2150626.1700000004,20090.997300000003,12865.38913,0.0,14473.315780000004,16757.488440000005,913458.0400000002,0.0,0.02424808177,777539.94
5277,Geo39,2024-02-02,0.0,673874.4100000001,0.0,2699887.5200000005,1006735.73,0.0,6496.979203000002,0.0,21039.792180000008,7844.395757000001,0.0,0.0,0.0243882639,798939.1
1845,Geo19,2024-02-02,540797.4000000001,835521.9400000001,171495.72000000003,2531478.51,2065849.9400000004,3965.517754000001,8055.460413000003,1274.371637,19727.40803,16096.9204,0.0,0.0,0.02422372326,426056.94
5745,Geo6,2024-02-02,439692.22,322749.35000000003,285712.4600000001,716390.18,495505.8900000001,3224.1413160000006,3111.7013400000005,2123.1077450000003,5582.7143350000015,3860.938180000001,0.0,0.5705724,0.02417013236,218910.16
3093,Geo26,2024-02-02,50084.32000000001,340660.9800000001,0.0,724128.1300000001,639699.1700000002,367.2544205,3284.3913300000004,0.0,5643.015290000001,4984.479203000001,0.0,0.0,0.0241957166,271370.62
597,Geo11,2024-02-02,0.0,1222031.0300000005,512345.4600000001,1610960.1200000003,0.0,0.0,11781.88374,3807.200265,12553.955700000002,0.0,0.0,0.0,0.02425824214,659730.0
441,Geo10,2024-02-02,0.0,2559558.9800000004,0.0,1996581.0700000003,6025394.65,0.0,24677.302650000005,0.0,15559.037890000003,46949.34310000001,0.0,0.0,0.0243228634,994048.94
285,Geo1,2024-02-02,414735.97,0.0,0.0,119206.78,86915.51000000001,3041.1441830000003,0.0,0.0,928.9594105000002,677.237968,0.0,0.0,0.02411204994,199816.9
5589,Geo5,2024-02-02,974828.03,226151.42000000004,0.0,628137.6200000001,0.0,7148.143970000001,2180.3782550000005,0.0,4894.976350000001,0.0,184583.08000000005,0.9365488,0.02399031668,337573.44
3873,Geo30,2024-02-02,163013.62000000002,21478.710000000003,0.0,1089936.54,324122.7,1195.3337715000002,207.08121500000004,0.0,8493.701480000002,2525.5355950000003,203277.58000000005,0.0,0.02409594121,270937.94
129,Geo0,2024-02-02,354561.4600000001,325597.69000000006,0.0,340074.13000000006,190723.83000000005,2599.900985,3139.1627740000004,0.0,2650.1434520000003,1486.1031240000002,187268.07000000004,0.0,0.0241167399,136670.94
2001,Geo2,2024-02-02,2031446.01,1831413.6500000004,2142390.91,3671311.82,2862784.9800000004,14896.031700000003,17657.083510000004,15919.94459,28609.94664000001,22306.5678,0.0,0.012813747,0.02426902687,892369.5
3249,Geo27,2024-02-02,0.0,453938.76000000007,0.0,2458626.8300000005,796405.0600000002,0.0,4376.528618,0.0,19159.68692,6205.517670000001,0.0,0.0,0.02418612251,559967.9
5121,Geo38,2024-02-02,0.0,370448.76000000007,0.0,0.0,188891.89000000004,0.0,3571.5824100000004,0.0,0.0,1471.8288750000002,0.0,0.07508063,0.02411106863,243833.56
5901,Geo7,2024-02-02,796979.8100000002,359102.59,1416805.9400000002,2432018.9300000006,3022732.4600000004,5844.032590000002,3462.191150000001,10528.177330000002,18952.335270000003,23552.86296000001,0.0,0.0,0.02402961385,733989.56
2937,Geo25,2024-02-02,752190.4500000001,1158860.5600000003,0.0,2846687.1400000006,1699259.8700000003,5515.604226,11172.84355,0.0,22183.778210000004,13240.483080000002,0.0,0.0,0.02423100262,779181.9
2313,Geo21,2024-02-02,0.0,173043.31000000003,0.0,1706021.3500000003,1431212.2000000002,0.0,1668.3505410000002,0.0,13294.75279,11151.879090000002,0.0,0.0,0.0243746272,557798.9
2469,Geo22,2024-02-02,540629.2100000001,767625.2100000002,0.0,1781685.0700000003,0.0,3964.2842800000008,7400.852470000002,0.0,13884.387000000002,0.0,354712.7100000001,0.043919623,0.02425903106,411040.88
1065,Geo14,2024-02-02,974630.8000000002,2144088.5400000005,2591167.8100000005,4776612.94,2541242.0,7146.698020000002,20671.65452,19254.772350000003,37223.38367,19801.133330000004,508179.4300000001,0.0,0.02408702593,765448.1
4809,Geo36,2024-02-02,0.0,281501.66000000003,0.0,0.0,429857.3400000001,0.0,2714.022740000001,0.0,0.0,3349.4103170000003,0.0,0.0,0.02435709672,969886.5
1377,Geo16,2024-02-02,92224.99000000002,461774.72,0.0,1062637.7300000002,956073.03,676.2602880000002,4452.0771460000005,0.0,8280.966540000001,7449.636766,125458.85000000002,0.0,0.02426615312,376367.94
753,Geo12,2024-02-02,137871.03000000003,987618.94,0.0,795088.5800000001,0.0,1010.9701250000004,9521.862680000002,0.0,6195.998600000001,0.0,0.0,0.0,0.02409041514,560989.75
2625,Geo23,2024-02-02,2170646.83,2347108.3900000006,201480.73000000004,2935674.1700000004,2908412.8700000006,15916.75261,22629.015860000003,1497.188055,22877.240100000003,22662.094840000005,792508.8600000002,0.9147701,0.0240907612,981570.9
1221,Geo15,2024-02-02,0.0,421030.3900000001,0.0,326967.4100000001,0.0,0.0,4059.251372000001,0.0,2548.0050530000003,0.0,0.0,0.0,0.0244215873,680241.75
1689,Geo18,2024-02-02,188474.44000000003,1762051.6100000003,0.0,1046353.5500000002,8554.700000000003,1382.0307820000005,16988.347970000003,0.0,8154.0665800000015,66.65746978000001,0.0,0.0,0.02415318147,602324.5
5433,Geo4,2024-02-02,34051.82000000001,1085735.4200000002,0.0,0.0,0.0,249.69257500000003,10467.826160000002,0.0,0.0,0.0,0.0,0.0,0.02421593812,337852.2
3561,Geo29,2024-02-02,456438.62000000005,1552650.2200000004,0.0,16279.340000000004,604202.6100000001,3346.9380450000003,14969.460550000002,0.0,126.86229270000004,4707.893410000001,0.0,0.0,0.02423930806,428704.5
3717,Geo3,2024-02-02,826250.9200000002,0.0,0.0,1037950.1000000002,461080.1800000001,6058.6691660000015,0.0,0.0,8088.579444000002,3592.6959420000007,0.0,0.7866734,0.02444966898,229277.33
3405,Geo28,2024-02-02,1484743.8100000003,420556.07000000007,0.0,1327517.6200000003,2800046.4800000004,10887.215790000002,4054.678540000001,0.0,10345.133370000003,21817.7157,0.0,0.0,0.02411889854,679385.8
2781,Geo24,2024-02-02,0.0,335718.13000000006,0.0,249994.47000000003,304037.9100000001,0.0,3236.7360850000005,0.0,1948.1670340000005,2369.036373000001,0.0,0.0,0.0239854065,141613.08
4029,Geo31,2024-02-02,1072521.0100000002,1633414.0900000003,0.0,2125809.0700000003,270586.25000000006,7864.499544000001,15748.12338,0.0,16566.090640000002,2108.3842230000005,0.0,0.0,0.0243591392,873369.7
4965,Geo37,2024-02-02,649571.5600000002,572244.0900000001,203117.86,969812.58,317419.30000000005,4763.128337000001,5517.137780000001,1509.3533950000003,7557.594660000001,2473.3030410000006,180822.4,0.0,0.02418332136,327985.06
6057,Geo8,2024-02-02,412180.45000000007,0.0,0.0,341183.7,0.0,3022.4051550000004,0.0,0.0,2658.7901120000006,0.0,0.0,0.0,0.02408909019,301630.44
5122,Geo38,2024-02-09,341265.9800000001,0.0,0.0,342580.04000000004,863622.9800000001,2502.4091070000004,0.0,0.0,2669.6717630000003,6729.273793000002,739283.3800000001,0.28530735,0.02415351906,243833.56
5278,Geo39,2024-02-09,0.0,0.0,0.0,2070760.1200000003,186572.32000000004,0.0,0.0,0.0,16137.103290000005,1453.7548630000003,0.0,0.0,0.02409432828,798939.1
3094,Geo26,2024-02-09,467461.72,156105.73000000004,0.0,871264.1300000001,1283560.7400000002,3427.7672550000007,1505.0514820000003,0.0,6789.622180000001,10001.39173,675576.8800000001,1.3101285,0.02401971605,271370.62
5746,Geo6,2024-02-09,210864.28000000003,0.0,141971.72000000003,469152.0900000001,473469.37000000005,1546.2093900000002,0.0,1054.9811525000002,3656.027463000001,3689.231557000001,254366.20000000004,0.47266346,0.0242986271,218910.16
2626,Geo23,2024-02-09,1926069.5300000005,1127313.4400000002,612819.0200000001,1559703.3100000003,940254.7000000002,14123.334170000002,10868.689480000005,4553.811647,12154.518970000005,7326.381084000001,0.0,0.4421081,0.02439041407,981570.9
2158,Geo20,2024-02-09,456768.9500000001,340068.0800000001,1866357.24,1799409.1500000004,940904.4700000002,3349.360102000001,3278.674927000001,13868.759850000002,14022.508500000002,7331.444450000001,1094147.34,0.8541101,0.0243309946,561594.6
598,Geo11,2024-02-09,125031.72000000002,763793.1400000001,847546.9200000002,3203143.4600000004,1100413.9300000002,916.8230016000002,7363.906330000001,6298.057260000001,24961.586100000004,8574.328257000001,983058.4500000002,1.0700153,0.02433390223,659730.0
2314,Geo21,2024-02-09,2384013.3900000006,587644.9700000001,804309.9900000001,2900563.6,1120824.2100000002,17481.31044,5665.621115000001,5976.766686000001,22603.630060000007,8733.362913,3334358.2800000007,1.1087,0.02432740695,557798.9
3562,Geo29,2024-02-09,694000.3400000001,522353.37000000005,0.0,417080.95000000007,662262.04,5088.912004000001,5036.130110000001,0.0,3250.2454930000004,5160.287,458150.7700000001,1.9711108,0.0242340978,428704.5
3718,Geo3,2024-02-09,218054.1000000001,132234.85000000003,67296.57,1225060.8700000003,862184.29,1598.9303000000002,1274.9068200000004,500.0756970000001,9546.70398,6718.063990000001,399625.4900000001,0.17612293,0.02431419012,229277.33
6058,Geo8,2024-02-09,475330.3500000001,148618.25,519202.5300000001,734241.3100000002,0.0,3485.465863000001,1432.8628820000004,3858.155059,5721.825857,0.0,1109179.1700000002,0.34860504,0.02432754489,301630.44
1690,Geo18,2024-02-09,418542.63000000006,1029949.5800000002,1931051.1000000003,3935041.000000001,1346212.1200000003,3069.0573100000006,9929.982370000002,14349.495270000005,30665.146160000008,10489.566230000002,732717.9200000002,1.1101048,0.02415284993,602324.5
1066,Geo14,2024-02-09,360285.97000000003,0.0,0.0,1170560.05,1196913.85,2641.8772160000003,0.0,0.0,9121.98793,9326.246820000002,644946.9400000001,0.3747933,0.02428716477,765448.1
754,Geo12,2024-02-09,1552370.7100000002,0.0,1758534.1400000004,2139116.6500000004,1932824.96,11383.104040000002,0.0,13067.53415,16669.794900000004,15060.40173,982073.51,1.5364239,0.02433859703,560989.75
6214,Geo9,2024-02-09,303452.27,739136.9700000001,698713.29,1953039.2200000004,902445.83,2225.1315570000006,7126.190940000001,5192.0858,15219.723640000002,7031.778270000001,1489647.9400000002,0.0,0.02426810485,513695.22
910,Geo13,2024-02-09,1901996.5800000003,214883.90000000005,454794.2300000001,1290861.88,487240.38000000006,13946.81453,2071.7454230000003,3379.541495000001,10059.480200000004,3796.534236000001,531396.91,0.0,0.02406771917,444255.62
4654,Geo35,2024-02-09,0.0,0.0,0.0,2371424.5500000003,443121.3600000001,0.0,0.0,0.0,18480.13277,3452.7624670000005,0.0,0.007890046,0.02419040228,742166.56
2470,Geo22,2024-02-09,0.0,0.0,0.0,439332.8500000001,1723688.5600000003,0.0,0.0,0.0,3423.650714000001,13430.829390000004,82038.0,0.0,0.02416365523,411040.88
1378,Geo16,2024-02-09,0.0,0.0,0.0,516040.8000000001,961831.4200000002,0.0,0.0,0.0,4021.4235050000007,7494.505260000001,28134.92,0.0,0.02424188415,376367.94
4186,Geo32,2024-02-09,1647117.3400000003,1734411.5800000003,1976347.4500000004,3617244.1800000006,1963462.16,12077.855790000003,16721.863620000004,14686.088230000005,28188.607700000004,15299.123840000004,2620563.5500000003,0.84924847,0.02403555374,714763.8
1846,Geo19,2024-02-09,671831.93,966667.7900000002,523946.94000000006,2180178.0000000005,2131422.26,4926.357216000001,9319.8677,3893.4101030000006,16989.779400000003,16607.853790000005,620278.6700000002,0.0,0.02406267347,426056.94
442,Geo10,2024-02-09,3324032.1400000006,0.0,0.0,2281225.100000001,2213339.26,24374.20975,0.0,0.0,17777.223200000004,17246.143310000003,2377127.2800000007,3.9359832,0.02410002496,994048.94
4966,Geo37,2024-02-09,0.0,111926.21000000002,0.0,1592268.0400000005,870760.7700000001,0.0,1079.1064955000002,0.0,12408.29106,6784.89108,857991.6400000001,0.4258634,0.02409809138,327985.06
5590,Geo5,2024-02-09,801220.8600000002,300312.32000000007,390182.65,1637534.1400000004,852301.0100000001,5875.130800000001,2895.3805650000004,2899.4177300000006,12761.042360000003,6641.054266000001,810408.3900000001,1.4916012,0.02423791293,337573.44
5902,Geo7,2024-02-09,972193.8600000002,543731.6500000001,2083252.1600000004,3653884.190000001,2201247.7300000004,7128.8278930000015,5242.242720000001,15480.48953,28474.136240000003,17151.927870000003,1116055.6000000003,0.0,0.02430347194,733989.56
3406,Geo28,2024-02-09,1078879.5600000003,0.0,0.0,1416897.9,1604263.9800000002,7911.125200000001,0.0,0.0,11041.658980000002,12500.28252,456063.5200000001,0.22711502,0.0243042415,679385.8
1222,Geo15,2024-02-09,2098590.1200000006,0.0,0.0,2323158.8600000003,1912642.16,15388.380700000003,0.0,0.0,18104.00669,14903.139240000002,575471.16,0.0,0.02424655354,680241.75
2782,Geo24,2024-02-09,0.0,0.0,61181.23000000001,688723.5300000001,462800.8000000001,0.0,0.0,454.6331306,5367.112784000001,3606.102742000001,425685.26000000007,1.2687316,0.02418308662,141613.08
4030,Geo31,2024-02-09,2176667.7900000005,198450.89000000004,312432.8900000001,1468282.9700000004,2946977.9900000007,15960.901880000005,1913.3110480000005,2321.6649940000007,11442.095170000002,22962.59108000001,0.0,0.0,0.02409556974,873369.7
4498,Geo34,2024-02-09,663176.8,722395.4100000001,32320.310000000005,2272820.4400000004,1896128.0800000003,4862.891990000001,6964.781296000001,240.1697903,17711.727110000003,14774.461790000005,1225455.33,0.10740331,0.02401174578,607054.44
3250,Geo27,2024-02-09,1933589.68,0.0,810375.7200000001,2530126.9400000004,1190394.3700000003,14178.477500000005,0.0,6021.840880000001,19716.876190000006,9275.448237000002,346050.32000000007,0.0,0.02431681582,559967.9
286,Geo1,2024-02-09,867660.7500000002,296768.2300000001,0.0,495015.8400000001,569208.2000000001,6362.315883,2861.2110120000007,0.0,3857.5795830000006,4435.219910000001,170900.40000000002,0.0,0.02431320276,199816.9
5434,Geo4,2024-02-09,583833.4700000001,493989.76000000007,278929.20000000007,891160.1600000001,1149204.7600000002,4281.089263000001,4762.669626000001,2072.7019280000004,6944.669160000001,8954.50215,459663.2700000001,0.0,0.0242137093,337852.2
3874,Geo30,2024-02-09,467488.3400000001,0.0,0.0,836119.6800000002,577408.3700000001,3427.9626700000003,0.0,0.0,6515.74715,4499.115049000001,275386.32,0.0,0.02407893708,270937.94
4342,Geo33,2024-02-09,1001956.23,0.0,253132.0000000001,1292226.7600000002,1316349.3200000003,7347.067365000002,0.0,1881.004653,10070.1161,10256.87718,56188.77000000001,1.3081205,0.02416945597,586798.4
2002,Geo2,2024-02-09,0.0,198000.77,2210415.9000000004,4386292.350000001,2707880.7800000007,0.0,1908.9712620000005,16425.43298,34181.677200000006,21099.56860000001,2205857.83,0.0,0.02408567799,892369.5
130,Geo0,2024-02-09,154404.47000000003,0.0,0.0,194901.96,403508.38000000006,1132.2052280000005,0.0,0.0,1518.8399160000006,3144.1015100000004,0.0,0.23483135,0.02406172483,136670.94
2938,Geo25,2024-02-09,2119448.100000001,0.0,1062854.32,3191509.3100000005,1546810.7600000002,15541.32591,0.0,7897.990166000002,24870.923220000004,12052.612770000002,1740143.3500000003,0.9750675,0.02423337422,779181.9
4810,Geo36,2024-02-09,2003565.1900000004,0.0,0.0,385042.57000000007,0.0,14691.58889,0.0,0.0,3000.575182,0.0,3094904.1200000006,0.0,0.02420019118,969886.5
1534,Geo17,2024-02-09,2460947.6100000003,2937561.7700000005,793323.1900000001,2774458.6100000003,2286270.8000000003,18045.44753,28321.71133000001,5895.124840000001,21620.912830000005,17814.419810000003,854788.7700000001,0.0,0.02405508193,777539.94
3719,Geo3,2024-02-16,833008.7700000001,41649.41000000001,0.0,1080412.63,343966.7,6108.222780000001,401.55161640000006,0.0,8419.483105000001,2680.158228,244858.02,1.8131083,0.02407935816,229277.33
3875,Geo30,2024-02-16,279085.29000000004,0.0,101971.54000000002,742728.2500000001,795639.1300000001,2046.4552130000004,0.0,757.7428496,5787.962884000002,6199.549950000001,327513.12000000005,0.0,0.02408308375,270937.94
1535,Geo17,2024-02-16,0.0,1262551.5100000002,637142.4400000001,3425178.4600000004,2483549.2,0.0,12172.5516,4734.557212000001,26691.86916000001,19351.595340000003,2614054.9600000004,0.65379685,0.02417986439,777539.94
5903,Geo7,2024-02-16,32172.69000000001,0.0,0.0,3261486.0300000007,2756715.1700000004,235.91344590000003,0.0,0.0,25416.24118,21480.080930000007,1258840.4400000002,0.0,0.02416035314,733989.56
6059,Geo8,2024-02-16,28059.900000000005,0.0,0.0,0.0,978064.78,205.75546640000005,0.0,0.0,0.0,7620.994183000002,0.0,0.0,0.02422285569,301630.44
3563,Geo29,2024-02-16,376555.63000000006,108477.71000000002,0.0,1172354.4800000002,829732.0900000001,2761.1783760000008,1045.8587447000002,0.0,9135.971416,6465.199400000001,1271903.6,0.0,0.02409062084,428704.5
911,Geo13,2024-02-16,316124.60000000003,1752013.4500000004,659103.9400000001,858135.6300000001,976434.91,2318.0541120000007,16891.56733,4897.751485000001,6687.314260000001,7608.294507000001,730786.7600000001,0.0,0.02432577103,444255.62
1379,Geo16,2024-02-16,1278403.7200000002,0.0,0.0,1597138.2900000005,1645534.66,9374.180123,0.0,0.0,12446.24392,12821.86059,16004.670000000002,0.0,0.02415907054,376367.94
4031,Geo31,2024-02-16,3367092.41,84839.15000000001,0.0,3264247.250000001,3871338.130000001,24689.95562,817.9538653000001,0.0,25437.7574,30165.12334,2901889.76,0.7449223,0.0242235345,873369.7
6215,Geo9,2024-02-16,907577.44,152130.88000000003,0.0,2745073.76,1865867.1900000004,6655.014157000001,1466.7289670000002,0.0,21391.920330000004,14538.672720000004,0.0,0.8620245,0.02426607689,513695.22
5747,Geo6,2024-02-16,723403.3400000001,0.0,0.0,1188293.8100000003,788386.3900000001,5304.516580000001,0.0,0.0,9260.183724000002,6143.036900000001,76472.0,0.0,0.02419998548,218910.16
755,Geo12,2024-02-16,498175.1500000001,0.0,0.0,577782.2600000001,193405.19000000003,3652.980320000001,0.0,0.0,4502.564880000001,1506.9961940000003,660041.6900000001,0.0,0.02408126875,560989.75
287,Geo1,2024-02-16,444672.5800000001,538958.2000000001,27947.370000000003,1094636.1800000002,642309.1400000001,3260.6608100000008,5196.220975000001,207.6747926,8530.325155,5004.815794000001,336141.63000000006,0.0,0.024181124,199816.9
443,Geo10,2024-02-16,957146.3000000002,2970196.6800000006,1632426.7300000002,5141118.180000002,4419529.840000001,7018.488840000002,28636.353680000004,12130.43997,40063.91070000001,34436.58548000001,1858175.2200000004,0.0,0.02414760942,994048.94
2939,Geo25,2024-02-16,2864126.8700000006,419254.11,1353046.2000000002,4330882.82,2074401.01,21001.84900000001,4042.1260000000007,10054.38368,33749.88023,16163.549050000003,1744678.4300000002,0.36440206,0.02410739023,779181.9
4811,Geo36,2024-02-16,1983070.21,63995.69000000001,2096718.2500000005,3807955.9100000006,2284761.9300000006,14541.304470000005,616.9972710000001,15580.555320000003,29674.79141,17802.663450000004,2874928.5400000005,0.91369617,0.02418811054,969886.5
4343,Geo33,2024-02-16,0.0,0.0,0.0,524415.2100000001,928042.1700000002,0.0,0.0,0.0,4086.6840080000006,7231.222570000001,0.0,0.57512623,0.02404355184,586798.4
3407,Geo28,2024-02-16,629732.4,1204960.35,1654282.9600000002,4333370.580000001,3499311.5300000007,4617.653304,11617.30196,12292.85222,33769.265640000005,27266.326340000003,2051523.5400000005,0.0,0.02399792637,679385.8
5591,Geo5,2024-02-16,1118775.6800000002,573922.3600000001,0.0,762471.8200000002,1033623.14,8203.672345000003,5533.318747000001,0.0,5941.82116,8053.900360000001,237178.15000000005,0.0,0.02394762546,337573.44
599,Geo11,2024-02-16,424510.3500000001,0.0,247724.51000000004,1092426.7200000002,2207689.7700000005,3112.816960000001,0.0,1840.8221260000005,8513.107460000001,17202.12351,0.0,0.0,0.02405150154,659730.0
1691,Geo18,2024-02-16,20301.380000000005,0.0,0.0,1895408.13,2581274.85,148.86440030000003,0.0,0.0,14770.612780000003,20113.06407,0.0,0.9086215,0.0241902111,602324.5
4967,Geo37,2024-02-16,0.0,85196.1,0.0,1139389.2400000002,657278.05,0.0,821.3953110000001,0.0,8879.078615000002,5121.452655,119117.24000000002,0.0,0.02426733892,327985.06
3095,Geo26,2024-02-16,589037.68,126713.62000000002,0.0,444037.3300000001,1220887.58,4319.250122,1221.6753505,0.0,3460.3120200000008,9513.04783,840140.5100000001,1.3306484,0.02407393252,271370.62
131,Geo0,2024-02-16,0.0,0.0,0.0,278371.3900000001,504104.1500000001,0.0,0.0,0.0,2169.303851,3927.9350330000007,0.0,0.0,0.0243400817,136670.94
2003,Geo2,2024-02-16,851848.4700000001,1778288.6000000003,304922.42000000004,3577671.130000001,1729039.1800000002,6246.369206,17144.891720000003,2265.8555590000005,27880.219840000005,13472.519940000002,2734914.6,0.0,0.02435681479,892369.5
1847,Geo19,2024-02-16,566570.4000000001,143872.63000000003,0.0,1330940.7100000002,1039840.12,4154.504024000001,1387.1092730000005,0.0,10371.809030000002,8102.3419840000015,122387.87000000002,0.0,0.02416601473,426056.94
5435,Geo4,2024-02-16,804110.3400000001,1131700.9,288109.47000000003,1857405.66,1965424.7800000005,5896.318747000001,10910.98987,2140.919671000001,14474.466490000004,15314.415820000002,1485870.3200000003,0.0,0.02397373,337852.2
2627,Geo23,2024-02-16,1442303.0600000003,0.0,0.0,1727744.4800000002,457167.04,10576.008630000002,0.0,0.0,13464.036630000002,3562.2051520000005,1616367.6100000003,0.9388884,0.02427837533,981570.9
2159,Geo20,2024-02-16,477751.56000000006,0.0,0.0,2608894.3100000005,1855610.0200000005,3503.2198300000005,0.0,0.0,20330.698300000004,14458.7498,0.0,0.0,0.02406757518,561594.6
2471,Geo22,2024-02-16,1096820.2300000002,95692.85,0.0,1798674.6800000002,750212.1000000001,8042.678820000001,922.5969280000002,0.0,14016.785200000002,5845.586230000001,1074752.2500000002,0.37333316,0.02408300026,411040.88
